,question,context,company,source_file,source_page,kpi_id,year,answer,data_type,relevant_paragraphs,annotator,label
173,What is the company name?,"Our sustainability priority areas reflect our main contributions to, and impact on society and entail significant business risks and opportunities.",Tatneft,PJSC Tatneft annual report 2018.pdf,[19],0.0,2018,TATNEFT,TEXT,"[""In 2018, the Board of Directors adopted the TATNEFT Group
Strategy until 2030, accumulating the Company's ambitious goals
based on the previously approved Strategy 2025 that already
confirmed its effectiveness at the early stages keeping a steady
focus on ensuring a long-term growth in shareholder value. The
updated goals are aimed at maximizing business efficiency and
return on existing assets. Our priorities are to further strengthen
the resource and technological potential, develop innovative forms
of production process management and organization, improve
margins across all business segments, and sustain a strong
position of financial stability and growth of the Company.""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
174,What is the company name?,"Owner and publisher OMV Aktiengesellschaft Head Office TrabrennstraŸe 6-8 1020 Vienna, Austria info.sustainability@omv.com",OMV,Sustainability Report 2014_EN.pdf,[77],0.0,2014,OMV Aktiengesellschaft,TEXT,"[""Owner and publisher OMV Aktiengesellschaft Head Office TrabrennstraÃŸe 6-8 1020 Vienna, Austria info.sustainability@omv.com""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
175,What is the company name?,"Owner and publisher OMV Aktiengesellschaft TrabrennstraŸe 6-8 1020 Vienna, Austria info.sustainability@omv.com",OMV,Sustainability Report 2013_EN.pdf,[101],0.0,2013,OMV Aktiengesellschaft,TEXT,"[""Owner and publisher OMV Aktiengesellschaft TrabrennstraÃŸe 6-8 1020 Vienna, Austria info.sustainability@omv.com""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
176,What is the company name?,"Owner and publisher: OMV Aktiengesellschaft Trabrennstrasse 6-8 1020 Vienna, Austria info.sustainability@omv.com",OMV,Sustainability Report 2012_EN.pdf,[106],0.0,2012,OMV Aktiengesellschaft,TEXT,"[""Owner and publisher: OMV Aktiengesellschaft Trabrennstrasse 6-8 1020 Vienna, Austria info.sustainability@omv.com""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
177,What is the company name?,PAO NOVATEK ANNUAL REPORT 2017,NOVATEK,AR_FS_2017_ENG.pdf,[1],0.0,2017,PAO NOVATEK,TEXT,"[""PAO NOVATEK ANNUAL REPORT 2017""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
178,What is the company name?,PAO NOVATEK ANNUAL REPORT 2018,NOVATEK,04_NOVATEK_AR_2018_ENG_15.pdf,[1],0.0,2018,PAO NOVATEK,TEXT,"[""PAO NOVATEK ANNUAL REPORT 2018""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
179,What is the company name?,"PGE Group as of the end of 2018 consisted of: ‚ PGE S.A. - the parent company, ‚ 57 subsidiaries subject to consolidation, ‚ 4 associates, ‚ 1 jointly controlled entity.",PGE,PGE_Mngmnt_Board_consolidated_report_PGE_CG_2018_with comments.pdf,[7],0.0,2018,PGE Group,TEXT,"[""PGE Group as of the end of 2018 consisted of: ï‚¡ PGE S.A. - the parent company, ï‚¡ 57 subsidiaries subject to consolidation, ï‚¡ 4 associates, ï‚¡ 1 jointly controlled entity.""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
180,What is the company name?,PJSC Gazprom Annual Report 2018,Gazprom PJSC,gazprom-annual-report-2018-en.pdf,[1],0.0,2018,PJSC GAZPROM,TEXT,"[""PJSC Gazprom Annual Report 2018""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
181,What is the company name?,PJSC Gazprom Environmental Report 2018,Gazprom PJSC,gazprom-environmental-report-2018-en.pdf,[1],0.0,2018,PJSC GAZPROM,TEXT,"[""PJSC Gazprom Environmental Report 2018""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
182,What is the company name?,Percentage of employees completed the code of conduct course (%),RWE,RWE-csr_overall-report-2019.pdf,[27],0.0,2019,RWE Group,TEXT,"[""This report contains forward-looking statements regarding the future development of the RWE Group and its companies as well as future economic and political developments""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
183,What is the company name?,Publisher RWE Aktiengesellschaft Altenessener Str. 35 45141 Essen Germany,RWE,RWE-csr_overall-report-2019.pdf,[110],0.0,2019,RWE Aktiengesellschaft,TEXT,"[""Publisher RWE Aktiengesellschaft Altenessener Str. 35 45141 Essen Germany""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
184,What is the company name?,ROSNEFT,"Aktsionernoe Obshchestvo Rosneftegaz, Moscow",annual_report_2019_eng.pdf,[1],0.0,2019,Rosneft,TEXT,"[""ROSNEFT""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
185,What is the company name?,ROSNEFT FOR THE BENEFIT OF RUSSIA,"Aktsionernoe Obshchestvo Rosneftegaz, Moscow",annual 2016.pdf,[1],0.0,2016,Rosneft,TEXT,"[""ROSNEFT FOR THE BENEFIT OF RUSSIA""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
186,What is the company name?,ROSNEFT SUSTAINABILITY REPORT,"Aktsionernoe Obshchestvo Rosneftegaz, Moscow",sustainability 2015.pdf,[1],0.0,2015,Rosneft,TEXT,"[""ROSNEFT SUSTAINABILITY REPORT""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
187,What is the company name?,ROSNEFT SUSTAINABILITY REPORT 2016,"Aktsionernoe Obshchestvo Rosneftegaz, Moscow",RN_SR_2016_EN(2) sustainabilitz 2016.pdf,[1],0.0,2016,Rosneft,TEXT,"[""ROSNEFT SUSTAINABILITY REPORT 2016""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
188,What is the company name?,RWE AG is meeting the obligation to publish a Non-financial Report envisaged pursuant to the German Commercial Code (HGB) in a separate section of this CR report.,RWE,RWE-csr_overall-report-2019.pdf,[26],0.0,2019,RWE AG,TEXT,"[""RWE AG is meeting the obligation to publish a Non-financial Report envisaged pursuant to the German Commercial Code (HGB) in a separate section of this CR report.""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
189,What is the company name?,RWE AG | Factbook | March 2019,RWE,RWE-factbook_report-2018.pdf,[1],0.0,2019,RWE AG,TEXT,"[""RWE AG | Factbook | March 2019""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
190,What is the company name?,RWE Aktiengesellschaft,RWE,RWE-csr_overall-report-2019.pdf,[36],0.0,2019,RWE Aktiengesellschaft,TEXT,"[""RWE Aktiengesellschaft""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
191,What is the company name?,"Reduce the net carbon intensity, from initial production to final consumption, of energy produced by at least 50% by 2050",BP,bp-sustainability-report-2019.pdf,[1],0.0,2019,BP,TEXT,"[""BP Sustainability Report 2019""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
192,What is the company name?,"Reduced flaring We have set a company-wide upstream flaring intensity target of 0.2% by 2020 for our operated assets. This was set in 2012 as part of our commitment to the Sustainable Energy for All Initiative. Our aim is to eliminate routine flaring in our operations by 2030 at the latest, in line with the World Bank’s Zero Routine Flaring by 2030 Initiative. In Norway we do not have routine flaring in our operations. We have been working systematically to reduce flaring on the Norwegian Continental Shelf (NCS) as well and have seen a positive trend. Reductions have been achieved mostly by changing our operating procedures, such as when starting a well, and due to hardware changes, ","Aktsionernoe Obshchestvo Rosneftegaz, Moscow",annual_report_2019_eng.pdf,[1],0.0,2019,Rosneft,TEXT,"[""ROSNEFT""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
193,What is the company name?,Reducing net carbon intensity by at least 50% by 2050,NOVATEK,Sustainability_Report_2017_Eng_small[1].pdf,[10],0.0,2017,NOVATEK,TEXT," [""NOVATEK is one of Russia's largest independent natural gas producers. Ranking third by proved SEC natural gas reserves, it is also one of the top 10 world's largest publicly traded oil and gas companies in terms of gas production boasting one of the industry's lowest exploration and development costs.""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
194,What is the company name?,Regular updates of meteorology and oceanography data used in project design and operational planning ,DCP Midstream,2017 DCP Midstream annual report.pdf,[1],0.0,2017,DCP Midstream,TEXT,"[""DCP MIDSTREAM, LP
(Exact name of registrant as specified in its charter)""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
195,What is the company name?,"Renewable energy and low-carbon research and development (R&D) In 2019, Equinor’s renewable energy production (equity basis) increased from 1.3 to 1.8 TWh. The increase is due to a growing portfolio and the first full year of production at Arkona. Capital expenditure on new energy solutions in 2019 was around USD 0.3 billion. The increase is in line with the strategic direction of growing in renewables, and the management approach is assessed to be effective. Our low-carbon and energy efficiency R&D expenditure was around 20% in 2019, which is a small decrease from ",Snam,2017_sustainability_report.pdf,[2],0.0,2017,Snam,TEXT,"[""Snam is Europe's leading gas utility.""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
196,What is the company name?,"Renewable energy is expected to grow significantly in all scenarios, especially in the electricity sector where solar and wind takes on a leading role. In 2018, solar and wind accounted for about 7% of the global electricity mix. This is projected to grow to a share of between 30% to 50% depending on the scenario. The growth in electricity from solar and wind power is driven by technological improvements, reduced cost and continued regulatory support. ",Callon Petroleum Co,Callon Petroleum Co Annual Report 2017.pdf,[2],0.0,2017,Callon Petroleum,TEXT,"[""Callon Petroleum is an independent oil and natural gas company focused on the acquisition,
exploration and development of high-quality assets in the heart of the Permian Basin.
Our mission is to build trust, create value, and drive sustainable growth for our investors,
our employees and the communities in which we operate.""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
197,What is the company name?,"Reporting and handling of concerns – The Code of Conduct imposes a duty to report possible violations of the Code or other unethical conduct. We require leaders to take their control responsibilities seriously to prevent, detect and respond to ethical issues. Employees are encouraged ",PGE,PGE_Mngmnt_Board_consolidated_report_PGE_CG_2018_with comments.pdf,[1],0.0,2018,PGE,TEXT,"[""Management Board's report on activities of PGE Polska Grupa Energetyczna S.A. and PGE Capital Group for year 2018""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
198,What is the company name?,"Safety indicators that improve proactivity; leading indicators, have been given higher priority through increased attention to and follow-up of known underlying causes behind incidents. ",OMV,Sustainability Report 2015_EN.pdf,[51],0.0,2015,OMV Aktiengesellschaft,TEXT,"[""Owner and publisher OMV Aktiengesellschaft TrabrennstraÃŸe 6-8 1020 Vienna, Austria info.sustainability@omv.com""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
199,What is the company name?,"Safety visibility has been improved through the implementation of a broad set of actions in all locations. This includes ""Life-Saving Rules"" based on the industry standard from International Oil and Gas Producers association which has been rolled out throughout the company. ",Saipem SpA,SaipemSustainability2018.pdf,[72],0.0,2018,saipem SpA,TEXT,"[""saipem SpA
Via Martiri di Cefalonia, 67
20097 San Donato Milanese
Milan - Italy""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
200,What is the company name?,"Security Equinor continues to face a range of physical and cyber security threats that are continuously monitored, evaluated and communicated across the company. ",Transneft PJSC,sustainable development 2017.pdf,[1],0.0,2017,Transneft,TEXT,"[""TRANSNEFT
EVOLUTION""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
201,What is the company name?,Snam is Europe's leading gas utility.,Snam,2017_sustainability_report.pdf,[2],0.0,2017,Snam,TEXT,"[""Snam is Europe's leading gas utility.""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
202,What is the company name?,"Snam's business model is based on sustainable growth, transparency, nurturing talent, and development of local areas by constantly listening to and exchanging dialogues with local communities, also thanks to the social initiatives of the Snam Foundation.",Snam,2018_sustainability_report.pdf,[2],0.0,2018,Snam,TEXT,"[""Snam's business model is based on sustainable growth, transparency, nurturing talent, and development of local areas by constantly listening to and exchanging dialogues with local communities, also thanks to the social initiatives of the Snam Foundation.""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
203,What is the company name?,"Societatea Naţională de Gaze Naturale ROMGAZ SA is a Romanian legal entity, legally established as a joint stock company, performing its activity in compliance with the Romanian laws and with the company’s Articles of Incorporation.",ROMGAZ,2017 Sustainability Report.pdf,[6],0.0,2017,ROMGAZ SA,TEXT,"[""Societatea Naţională de Gaze Naturale “ROMGAZ” SA is a Romanian legal entity, legally
established as a joint stock company, performing its activity in compliance with the Romanian
laws and with the company’s Articles of Incorporation.""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
204,What is the company name?,Societe Generale implemented its commitment announced in correlation with the COP21 to align its financing in order to contribute towards limiting the global temperature rise to less than 2C by 2100.,Societe Generale,SG-RSE2016-2017-EN.pdf,[3],0.0,2016,Societe Generale,TEXT,"[""Societe Generale implemented its commitment announced in correlation with the COP21 to align its financing in order to contribute towards limiting the global temperature rise to less than 2°C by 2100.""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
205,What is the company name?,Some people are still disputing global warming. We’re acting on it.,"Aktsionernoe Obshchestvo Rosneftegaz, Moscow",RN_SR_2016_EN(2) sustainabilitz 2016.pdf,[1],0.0,2016,Rosneft,TEXT,"[""ROSNEFT SUSTAINABILITY REPORT 2016""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
206,What is the company name?,South Riding Point terminal is being investigated and the final classification is not concluded. ,Elektrik Üretim A.Ş.,Elektrik Üretim A.Ş. Genel MÃ¼dÃ¼rlÃ¼ÄŸÃ¼ (EÜAŞ) Annual Report 2018.pdf,[1],0.0,2018,ELEKTRİK ÜRETİM A.Ş.,TEXT,"[""ELEKTRİK ÜRETİM A.Ş. ELECTRICITY GENERATION CO.""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
207,What is the company name?,"Southern Company is transitioning our energy generation fleet for a low-carbon future. In doing so, we have established an intermediate goal of a 50 percent reduction in carbon emissions from 2007 levels by 2030 and a long-term goal of low- to no-carbon operations by 2050.",Southern Company,Southern Company_2018_Corporate_Responsibility_Report.pdf,[1],0.0,2018,Southern Company,TEXT,"[""Southern Company is transitioning our energy generation fleet for a low-carbon future. In doing so, we have established an intermediate goal of a 50 percent reduction in carbon emissions from 2007 levels by 2030 and a long-term goal of low- to no-carbon operations by 2050.""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
208,What is the company name?,"Strategy – Disclose the actual and potential impacts of climate-related risks and opportunities on the organisation’s businesses, strategy, and financial planning where such information is material ","Aktsionernoe Obshchestvo Rosneftegaz, Moscow",sustainability 2015.pdf,[1],0.0,2015,Rosneft,TEXT,"[""ROSNEFT SUSTAINABILITY REPORT""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
209,What is the company name?,Supplier human rights (HR) verifications conducted,OMV,Sustainability Report 2014_EN.pdf,[2],0.0,2014,OMV Group,TEXT,"[""OMV Sustainability Report 2014 This report covers the operations of OMV Group, headquartered in Vienna, Austria, for the 2014 business year.""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
210,What is the company name?,Supplier human rights verifications conducted (number of),RWE,RWE-csr_overall-report-2019.pdf,[110],0.0,2019,RWE Aktiengesellschaft,TEXT,"[""Publisher RWE Aktiengesellschaft Altenessener Str. 35 45141 Essen Germany""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
211,What is the company name?,"Sustainability Report FY 19 is a formal and transparent communication of the Sustainability performance of Adani Enterprises Ltd.: Mining Business to its stakeholders. The report has been prepared in accordance with the GRI Standards: Core option. Additionally, environmental performance reflected in the report has been calculated using the factors and values provided in the Green House Gas (GHG) Protocol and Inter-Governmental Panel on Climate Change (IPCC). Various national and local rules, regulations and guidelines have also been followed to assist in AEL- Mining business's environmental and social footprint evaluation. The report contains disclosure for the prioritized material issues- details of which have been provided in the chapter titled 'Stakeholder Engagement and Materiality Assessment.'",Adani,Adani Groupl Adani Enterprises Sustainability Report 2019.pdf,[4],0.0,2018-19,Adani Enterprises Ltd.,TEXT,"[""Sustainability Report FY 19 is a formal and transparent communication of the Sustainability performance of Adani Enterprises Ltd.: Mining Business to its stakeholders. The report has been prepared in accordance with the GRI Standards: Core option. Additionally, environmental performance reflected in the report has been calculated using the factors and values provided in the Green House Gas (GHG) Protocol and Inter-Governmental Panel on Climate Change (IPCC). Various national and local rules, regulations and guidelines have also been followed to assist in AEL- Mining business's environmental and social footprint evaluation. The report contains disclosure for the prioritized material issues- details of which have been provided in the chapter titled 'Stakeholder Engagement and Materiality Assessment.'""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
212,What is the company name?,Sustainability performance data Performance data in this report and supplementary data are presented online at sustainability.equinor.com.,NOVATEK,Sustainability_Report_2017_Eng_small[1].pdf,[2],0.0,2017,NOVATEK,TEXT,"[""It gives us great pleasure to present NOVATEK's Eleventh Sustainability Report 2017 prepared in accordance with the new provisions of the international GRI Standards""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
213,What is the company name?,TATNEFT Company successfully accomplished all of the planned programs in 2015. In the difficult macroeconomic environment the Company implemented a set of production and economic compensatory measures to maintain the Company's status in the group of the leaders of the Russian fuel and energy complex.,Tatneft,PJSC Tatneft annual report 2015.pdf,[3],0.0,2015,TATNEFT,TEXT,"[""TATNEFT Company successfully accomplished all of the planned programs in 2015. In the difficult macroeconomic
environment the Company implemented a set of production and economic compensatory measures to maintain
the Company's status in the group of the leaders of the Russian fuel and energy complex.""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
214,What is the company name?,TEEKAY CORPORATION 2017 Sustainability Report,Teekay Corp,2017-Sustainability-Report.pdf,[1],0.0,2017,TEEKAY CORPORATION,TEXT,"[""TEEKAY CORPORATION 2017 Sustainability Report""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
215,What is the company name?,TEEKAY CORPORATION 2018 Sustainability Report,Teekay Corp,Teekay-Corporation-2018-Sustainability-Report.pdf,[1],0.0,2018,TEEKAY CORPORATION,TEXT,"[""TEEKAY CORPORATION
2018 Sustainability Report""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
216,What is the company name?,TGS ANNUAL REPORT / 2019,TGS NOPEC Geophysical Co ASA,TGS-AR2019-FINAL-WEB-PAGES-reduced annual.pdf,[1],0.0,2019,TGS,TEXT,"[""TGS ANNUAL REPORT / 2019""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
217,What is the company name?,THE AES CORPORATION,AES Corporation ,AES Corporation Annual Report 2018.pdf,[1],0.0,2018,THE AES CORPORATION,TEXT,"[""THE AES CORPORATION""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
218,What is the company name?,TOTAL,Total SA,NYSE_TOT_2016 annual.pdf,[1],0.0,2016,Total,TEXT,"[""TOTAL""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
219,What is the company name?,TOTAL COMMITTED TO BETTER ENERGY,Total SA,NYSE_TOT_2015 annual.pdf,[1],0.0,2015,Total,TEXT,"[""TOTAL
COMMITTED TO BETTER ENERGY""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
220,What is the company name?,TRANSNEFT,Transneft PJSC,annual 2018.pdf,[1],0.0,2018,Transneft,TEXT,"[""TRANSNEFT""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
221,What is the company name?,TRANSNEFT EVOLUTION,Transneft PJSC,sustainable development 2017.pdf,[1],0.0,2017,Transneft,TEXT,"[""TRANSNEFT
EVOLUTION""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
222,What is the company name?,"Tax transparency and payments to governments reporting - We believe that through disclosure of payments to governments we promote accountability and build trust in the societies where we operate. We have reported our payments to governments on a country-by-country basis for more than a decade. Since 2014, we have reported such payments on a project-by-project and legal entities basis, in our Annual Report and Form 20F. This reporting represents a core element of transparent corporate tax disclosure. Since 2018, we have published our global tax strategy, available online. These disclosures are in line with our commitment to conduct our business activities in a transparent way. ",Societe Generale,SG-RSE2016-2017-EN.pdf,[3],0.0,2016,Societe Generale,TEXT,"[""For Societe Generale, being a responsible company lies at the very heart of our business lines""™ mission and reflects the essence of the relationship bank of reference that we strive to be.""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
223,What is the company name?,"The AES Corporation (NYSE: AES) is a Fortune 200 global power company founded in 1981. The company's headquarters are in Arlington, Virginia, United States (US). AES is publicly traded company, incorporated in Delaware and governed by a Board of Directors.",AES Corporation ,AES Corporation 2018_SustainabilityReport_vFinal.pdf,[4],0.0,2018,The AES Corporation,TEXT,"[""The AES Corporation (NYSE: AES) is a Fortune 200 global power company founded in 1981. The company's headquarters are in Arlington, Virginia, United States (US). AES is publicly traded company, incorporated in Delaware and governed by a Board of Directors.""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
224,What is the company name?,The CR Report of RWE AG is published as a GRI Report and conforms with the GRI Standards (2016) of the Global Reporting Initiative in a selection based on a Materiality Analysis of the topics relevant for our business.,RWE,RWE-csr_overall-report-2019.pdf,[26],0.0,2019,RWE AG,TEXT,"[""The CR Report of RWE AG is published as a GRI Report and conforms with the GRI Standards (2016) of the Global Reporting Initiative in a selection based on a Materiality Analysis of the topics relevant for our business.""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
225,What is the company name?,"The Company's achievements and outlook were highly rated by the stock market. Over the course of the year, TATNEFT's stock price has been among the best performers among Russian oil and gas companies.",Tatneft,PJSC Tatneft annual report 2017.pdf,[3],0.0,2017,TATNEFT,TEXT,"[""The Company's achievements and outlook were highly rated
by the stock market. Over the course of the year, TATNEFT's
stock price has been among the best performers among
Russian oil and gas companies.""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
226,What is the company name?,"The Enel Group structure is organized into a matrix that comprises: >>Business Lines (Global Thermal Generation, Global Trading, Global Infrastructure and Networks, Enel Green Power, Enel X), which are responsible for managing and developing assets, optimizing their performance and the return on capital employed in the various geographical areas in which the Group operates. The Business Lines are also responsible for improving the efficiency of the processes they manage and sharing best practices at the global level. The Group will benefit from a centralized industrial vision of projects in the various Business Lines. Each project will be assessed not only on the basis of its financial return but also in relation to the best technologies available at the Group level, >>Regions and Countries (Italy, Iberia, South America, Europe and Euro-Mediterranean Affairs, North and Central America, Africa, Asia and Oceania), which are responsible for managing relationships with institutional bodies and regulatory authorities, as well as selling electricity and gas, in each of the countries in which the Group operates, while also providing staff and other service support to the Business Lines.",Enel,Enel annual-report-2018.pdf,[9],0.0,2018,Enel Group,TEXT,"[""The Enel Group structure is organized into a matrix that comprises:
>>Business Lines (Global Thermal Generation, Global Trading, Global Infrastructure and Networks, Enel Green Power, Enel X), which are responsible for managing and developing assets, optimizing their performance and the return on capital employed in the various geographical areas in which the Group operates. The Business Lines are also responsible for improving the efficiency of the processes they manage and sharing best practices at the global level. The Group will benefit from a centralized industrial vision of projects in the various Business Lines. Each project will be assessed not only on the basis of its financial return but also in relation to the best technologies available at the Group level,
>>Regions and Countries (Italy, Iberia, South America, Europe and Euro-Mediterranean Affairs, North and Central America, Africa, Asia and Oceania), which are responsible for managing relationships with institutional bodies and regulatory authorities, as well as selling electricity and gas, in each of the countries in which the Group operates, while also providing staff and other service support to the Business Lines.""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
227,What is the company name?,The Executive Board of RWE AG has approved the report for publication.,RWE,RWE-csr_overall-report-2019.pdf,[26],0.0,2019,RWE AG,TEXT,"[""The Executive Board of RWE AG has approved the report for publication.""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
228,What is the company name?,"The Mariner project supports around 700 long term jobs and between 80-90% of the contracts for offshore work during the production phase were awarded to UK-based suppliers. The project will create ripple effects in the local supply chain for the next 30 years of production. In the UK, Equinor works closely with the local supply chain and peers, focusing on collaboration and digitalisation to improve industry performance. ",Wintershall Dea,Wintershall-Dea_Sustainability_Report_2019.pdf,[1],0.0,2019,Wintershall Dea,TEXT,"[""wintershall dea""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
229,What is the company name?,The PJSC TATNEFT's securities are listed in the Russian and international stock markets. The Company's ordinary and preferred shares are traded on the Moscow Stock Exchange and are quoted on the highest list of the first (I) level. 28.5% of the voting shares were deposited to be converted to global American Depository Receipts (ADR). The Company's depositary receipts are included in the listing of the London Stock Exchange (ATAD).,Tatneft,PJSC Tatneft annual report 2016.pdf,[4],0.0,2016,TAFTNEFT,TEXT,"[""The PJSC TATNEFT's securities are listed in the Russian and international stock markets.
The Company's ordinary and preferred shares are traded on the Moscow Stock Exchange
and are quoted on the highest list of the first (I) level. 28.5% of the voting shares were
deposited to be converted to global American Depository Receipts (ADR). The Company's
depositary receipts are included in the listing of the London Stock Exchange (ATAD).""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
230,What is the company name?,"The company has a separate corporate risk committee chaired by the chief financial officer. The committee meets at least three times per year to give advice and make recommendations on Equinor’s enterprise risk management, including climate-related risks.",Cenovus Energy,Cenovus Sustainability Report 2018.pdf,[1],0.0,2018,Cenovus Energy,TEXT,"[""cenovus ENERGY""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
231,What is the company name?,"The corporate sustainability function is responsible for overseeing climate change (including climate-related risk), environment, human rights and social issues. The corporate safety function is responsible for safety, health, work environment and security. The chief compliance officer is responsible for business ethics and compliance. ",VERBUND,VERBUND-Integrated-Annual-Report-2018-English.pdf,[9],0.0,2018,VERBUND,TEXT,"[""This integrated annual report contains the Group management report published by VERBUND for
financial year 2018, the Group report on non-financial information (NFI Report) and the Group's
consolidated financial statements, including the notes to the consolidated financial statements. The
principles of fair enterprise management followed by VERBUND are laid out in the Corporate Governance
Report. This integrated annual report thus not only presents the Group's financial and legal information
but also deals with further aspects of sustainability and proper conduct of business operations.""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
232,What is the company name?,"The effective interface between security disciplines has been further strengthened through the modification of our security risk assessment tool to combine physical, IT and personal security risk assessments. We have also focused on competency assurance for security risk management experts which is intended to drive standardization and quality.",RWE,RWE-csr_overall-report-2019.pdf,[26],0.0,2019,RWE Group,TEXT,"[""Owing to the fact that Group (financial) reporting is taking place with the two temporary positions ""innogy - continuing operations"" and ""Operations acquired from E.ON"", explicit reference is made to these items and this then refers to the RWE Group overall.""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
233,What is the company name?,"The figure includes CO₂ costs and other environmental costs paid by Equinor in 2019. Costs are reported for Equinor-operated assets only, on a 100% basis. This includes EU Emission Allowances System (EU ETS) quotas, Norwegian CO₂ tax and a CO₂ related royalty fee in Brazil. ",Royal Dutch Shell plc,shell_annual_report_2018.pdf,[1],0.0,2018,Royal Dutch Shell plc,TEXT,"[""Annual Report and Form 20-F for the year ended December 31, 2018, Royal Dutch Shell plc""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
234,What is the company name?,"The following factors, in addition to those discussed elsewhere in this Quarterly Report on Form 10-Q and in other securities filings (including Xcel Energy's Annual Report on Form 10-K for the fiscal year ended Dec. 31, 2019",XCEL,Xcel_2019_CorporateResponsibility_Report_FullFinal.pdf,[2],0.0,2019,Xcel Energy,TEXT,"[""The following factors, in addition to those discussed elsewhere in this Quarterly Report on Form 10-Q and in other securities filings (including Xcel Energy's Annual Report on Form 10-K for the fiscal year ended Dec. 31, 2019""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
